name,html_url,git_url,forks,stars,language,size,csharp_percent,csharp_lines,commit_count,default_branch
skijump/windows-media-center-sdk,https://github.com/skijump/windows-media-center-sdk,git://github.com/skijump/windows-media-center-sdk.git,51,181,C#,154602,0.8102762701323065,476833,15,primary
ProteoWizard/pwiz,https://github.com/ProteoWizard/pwiz,git://github.com/ProteoWizard/pwiz.git,88,181,C#,3833963,0.5283052745166793,45792499,11828,master
vchelaru/FlatRedBall,https://github.com/vchelaru/FlatRedBall,git://github.com/vchelaru/FlatRedBall.git,37,180,C#,362282,0.9197935025515505,23872522,5116,NetStandard
WorldWideTelescope/wwt-windows-client,https://github.com/WorldWideTelescope/wwt-windows-client,git://github.com/WorldWideTelescope/wwt-windows-client.git,57,179,C#,350895,0.994356753814481,9981546,300,master
dreamCirno/Hollow-Knight-Imitation,https://github.com/dreamCirno/Hollow-Knight-Imitation,git://github.com/dreamCirno/Hollow-Knight-Imitation.git,55,179,C#,254759,0.591113595787785,1661096,5,master
Mytherin/Tibialyzer,https://github.com/Mytherin/Tibialyzer,git://github.com/Mytherin/Tibialyzer.git,59,179,C#,104136,0.9168276437589825,1423848,569,master
FireFox2000000/Moonscraper-Chart-Editor,https://github.com/FireFox2000000/Moonscraper-Chart-Editor,git://github.com/FireFox2000000/Moonscraper-Chart-Editor.git,54,178,C#,276006,0.881388610809216,1747657,1908,master
spiiin/CadEditor,https://github.com/spiiin/CadEditor,git://github.com/spiiin/CadEditor.git,29,178,C#,133135,0.976630251284104,4240468,1944,master
spr1ngd/luaMVC,https://github.com/spr1ngd/luaMVC,git://github.com/spr1ngd/luaMVC.git,53,177,C#,192455,0.9966660848315587,742287,35,master
LayoutFarm/HtmlRenderer,https://github.com/LayoutFarm/HtmlRenderer,git://github.com/LayoutFarm/HtmlRenderer.git,64,177,C#,139991,0.668576161677671,2450577,3789,master
jaagupku/volumetric-clouds,https://github.com/jaagupku/volumetric-clouds,git://github.com/jaagupku/volumetric-clouds.git,33,176,C#,375988,0.8006626518577173,345807,46,master
wieslawsoltes/ColorPicker,https://github.com/wieslawsoltes/ColorPicker,git://github.com/wieslawsoltes/ColorPicker.git,17,176,C#,137856,0.9172818359582241,60514,523,master
mo-xiaoxi/CTFtools,https://github.com/mo-xiaoxi/CTFtools,git://github.com/mo-xiaoxi/CTFtools.git,67,175,C#,245934,0.283806249937179,705890,76,master
quxiaozha/JocationPlus,https://github.com/quxiaozha/JocationPlus,git://github.com/quxiaozha/JocationPlus.git,67,175,C#,269057,1.0,59235,49,master
melihercan/WebRTCme,https://github.com/melihercan/WebRTCme,git://github.com/melihercan/WebRTCme.git,41,174,C#,140735,0.7096527348517269,1119353,1052,master
LGhassen/Scatterer,https://github.com/LGhassen/Scatterer,git://github.com/LGhassen/Scatterer.git,48,174,C#,146669,0.8933099543499848,3456218,718,master
Gainedge/BetterExplorer,https://github.com/Gainedge/BetterExplorer,git://github.com/Gainedge/BetterExplorer.git,51,173,C#,223558,0.9683551005650181,9263863,1821,master
OpenWrap/openwrap,https://github.com/OpenWrap/openwrap,git://github.com/OpenWrap/openwrap.git,39,172,C#,140102,1.0,2016114,660,master
skclusive/Skclusive.Blazor.Samples,https://github.com/skclusive/Skclusive.Blazor.Samples,git://github.com/skclusive/Skclusive.Blazor.Samples.git,52,172,C#,221158,0.7604151664513522,707507,74,master
skyteks/WarKingdoms,https://github.com/skyteks/WarKingdoms,git://github.com/skyteks/WarKingdoms.git,24,172,C#,577774,0.9682415970995416,335426,241,master
WOA-Project/Lumia-Drivers,https://github.com/WOA-Project/Lumia-Drivers,git://github.com/WOA-Project/Lumia-Drivers.git,24,171,C#,1818422,0.7354830864022376,72576,247,main
microsoft/busiotools,https://github.com/microsoft/busiotools,git://github.com/microsoft/busiotools.git,101,170,C#,586062,0.5638838870133943,562733,331,master
cmacmillan/CurveDesigner,https://github.com/cmacmillan/CurveDesigner,git://github.com/cmacmillan/CurveDesigner.git,16,169,C#,851706,0.9734746983472995,377091,444,master
Interactml/iml-unity,https://github.com/Interactml/iml-unity,git://github.com/Interactml/iml-unity.git,11,169,C#,1757960,0.8938841847260167,1870534,552,master
withsalt/BilibiliLiveTools,https://github.com/withsalt/BilibiliLiveTools,git://github.com/withsalt/BilibiliLiveTools.git,28,169,C#,119705,1.0,118883,119,master
SFraissTU/BA_PointCloud,https://github.com/SFraissTU/BA_PointCloud,git://github.com/SFraissTU/BA_PointCloud.git,31,169,C#,249432,0.8158109946598228,216473,212,master
lightszero/CSLightStudio,https://github.com/lightszero/CSLightStudio,git://github.com/lightszero/CSLightStudio.git,88,168,C#,100731,0.932826458069545,3871477,280,master
Unity-Technologies/Kinematica_Demo,https://github.com/Unity-Technologies/Kinematica_Demo,git://github.com/Unity-Technologies/Kinematica_Demo.git,34,168,C#,817735,0.9628150797344635,314440,73,0.8/release
PowerPointLabs/PowerPointLabs,https://github.com/PowerPointLabs/PowerPointLabs,git://github.com/PowerPointLabs/PowerPointLabs.git,96,167,C#,311592,0.9999622019066154,3518563,3371,master
chexiongsheng/puerts_unity_demo,https://github.com/chexiongsheng/puerts_unity_demo,git://github.com/chexiongsheng/puerts_unity_demo.git,73,167,C#,1305753,0.7576222924580277,653203,296,master
zhongkaifu/Seq2SeqSharp,https://github.com/zhongkaifu/Seq2SeqSharp,git://github.com/zhongkaifu/Seq2SeqSharp.git,34,167,C#,447507,0.9897285215148992,11558211,523,master
huika/UMA,https://github.com/huika/UMA,git://github.com/huika/UMA.git,58,166,C#,734614,0.9832575553044222,823079,533,master
Samsung/TizenFX,https://github.com/Samsung/TizenFX,git://github.com/Samsung/TizenFX.git,259,165,C#,1357735,0.9991227075124776,40568852,8042,master
syncfusion/winforms-demos,https://github.com/syncfusion/winforms-demos,git://github.com/syncfusion/winforms-demos.git,111,165,C#,1141294,0.7314979809199073,31778142,102,master
augmentedstartups/ARCore,https://github.com/augmentedstartups/ARCore,git://github.com/augmentedstartups/ARCore.git,107,164,C#,198251,1.0,65650,67,master
microsoft/RecursiveExtractor,https://github.com/microsoft/RecursiveExtractor,git://github.com/microsoft/RecursiveExtractor.git,22,164,C#,201088,0.9177112799311264,291009,140,main
leapmotion/LeapMotionCoreAssets,https://github.com/leapmotion/LeapMotionCoreAssets,git://github.com/leapmotion/LeapMotionCoreAssets.git,80,164,C#,360048,0.9530734724811044,511830,3,develop
microsoft/sarif-sdk,https://github.com/microsoft/sarif-sdk,git://github.com/microsoft/sarif-sdk.git,92,163,C#,109359,0.8555729763455834,5534397,3287,main
Kermalis/PokemonGameEngine,https://github.com/Kermalis/PokemonGameEngine,git://github.com/Kermalis/PokemonGameEngine.git,20,163,C#,326039,0.9897558402641878,1294759,465,master
SM64-TAS-ABC/STROOP,https://github.com/SM64-TAS-ABC/STROOP,git://github.com/SM64-TAS-ABC/STROOP.git,22,162,C#,430538,0.9997828877196788,4747664,7384,Development
hcmlab/nova,https://github.com/hcmlab/nova,git://github.com/hcmlab/nova.git,31,161,C#,582172,0.8481167422083732,1947159,1639,master
libertyernie/LoopingAudioConverter,https://github.com/libertyernie/LoopingAudioConverter,git://github.com/libertyernie/LoopingAudioConverter.git,15,161,C#,132039,0.7497083279319987,161934,369,version-3.0
LexPredict/lexpredict-contraxsuite,https://github.com/LexPredict/lexpredict-contraxsuite,git://github.com/LexPredict/lexpredict-contraxsuite.git,60,161,C#,155359,0.3259711931456797,13684862,306,master
jaskie/PlayoutAutomation,https://github.com/jaskie/PlayoutAutomation,git://github.com/jaskie/PlayoutAutomation.git,38,161,C#,140850,0.6593412131548028,2040936,1360,develop
Metapyziks/SanAndreasUnity,https://github.com/Metapyziks/SanAndreasUnity,git://github.com/Metapyziks/SanAndreasUnity.git,31,160,C#,172404,0.9900551558018024,872198,331,master
zlynn1990/SpaceSim,https://github.com/zlynn1990/SpaceSim,git://github.com/zlynn1990/SpaceSim.git,20,160,C#,121594,1.0,764078,167,master
Disa-im/DisaOpenSource,https://github.com/Disa-im/DisaOpenSource,git://github.com/Disa-im/DisaOpenSource.git,31,159,C#,158316,0.9955721040256217,7366912,583,master
runwayml/RunwayML-for-Unity,https://github.com/runwayml/RunwayML-for-Unity,git://github.com/runwayml/RunwayML-for-Unity.git,17,181,C#,177041,0.8209536927023816,108480,2,master
skijump/windows-media-center-sdk,https://github.com/skijump/windows-media-center-sdk,git://github.com/skijump/windows-media-center-sdk.git,51,181,C#,154602,0.8102762701323065,476833,15,primary
ProteoWizard/pwiz,https://github.com/ProteoWizard/pwiz,git://github.com/ProteoWizard/pwiz.git,88,181,C#,3833963,0.5283052745166793,45792499,11828,master
vchelaru/FlatRedBall,https://github.com/vchelaru/FlatRedBall,git://github.com/vchelaru/FlatRedBall.git,37,180,C#,362282,0.9197935025515505,23872522,5116,NetStandard
WorldWideTelescope/wwt-windows-client,https://github.com/WorldWideTelescope/wwt-windows-client,git://github.com/WorldWideTelescope/wwt-windows-client.git,57,179,C#,350895,0.994356753814481,9981546,300,master
dreamCirno/Hollow-Knight-Imitation,https://github.com/dreamCirno/Hollow-Knight-Imitation,git://github.com/dreamCirno/Hollow-Knight-Imitation.git,55,179,C#,254759,0.591113595787785,1661096,5,master
Mytherin/Tibialyzer,https://github.com/Mytherin/Tibialyzer,git://github.com/Mytherin/Tibialyzer.git,59,179,C#,104136,0.9168276437589825,1423848,569,master
FireFox2000000/Moonscraper-Chart-Editor,https://github.com/FireFox2000000/Moonscraper-Chart-Editor,git://github.com/FireFox2000000/Moonscraper-Chart-Editor.git,54,178,C#,276006,0.881388610809216,1747657,1908,master
spiiin/CadEditor,https://github.com/spiiin/CadEditor,git://github.com/spiiin/CadEditor.git,29,178,C#,133135,0.976630251284104,4240468,1944,master
spr1ngd/luaMVC,https://github.com/spr1ngd/luaMVC,git://github.com/spr1ngd/luaMVC.git,53,177,C#,192455,0.9966660848315587,742287,35,master
LayoutFarm/HtmlRenderer,https://github.com/LayoutFarm/HtmlRenderer,git://github.com/LayoutFarm/HtmlRenderer.git,64,177,C#,139991,0.668576161677671,2450577,3789,master
jaagupku/volumetric-clouds,https://github.com/jaagupku/volumetric-clouds,git://github.com/jaagupku/volumetric-clouds.git,33,176,C#,375988,0.8006626518577173,345807,46,master
wieslawsoltes/ColorPicker,https://github.com/wieslawsoltes/ColorPicker,git://github.com/wieslawsoltes/ColorPicker.git,17,176,C#,137856,0.9172818359582241,60514,523,master
mo-xiaoxi/CTFtools,https://github.com/mo-xiaoxi/CTFtools,git://github.com/mo-xiaoxi/CTFtools.git,67,175,C#,245934,0.283806249937179,705890,76,master
quxiaozha/JocationPlus,https://github.com/quxiaozha/JocationPlus,git://github.com/quxiaozha/JocationPlus.git,67,175,C#,269057,1.0,59235,49,master
melihercan/WebRTCme,https://github.com/melihercan/WebRTCme,git://github.com/melihercan/WebRTCme.git,41,174,C#,140735,0.7096527348517269,1119353,1052,master
SaviorXTanren/mixer-mixitup,https://github.com/SaviorXTanren/mixer-mixitup,git://github.com/SaviorXTanren/mixer-mixitup.git,55,174,C#,701965,0.9012961678745846,3565013,7271,master
LGhassen/Scatterer,https://github.com/LGhassen/Scatterer,git://github.com/LGhassen/Scatterer.git,48,174,C#,146669,0.8933099543499848,3456218,718,master
Gainedge/BetterExplorer,https://github.com/Gainedge/BetterExplorer,git://github.com/Gainedge/BetterExplorer.git,51,173,C#,223558,0.9683551005650181,9263863,1821,master
OpenWrap/openwrap,https://github.com/OpenWrap/openwrap,git://github.com/OpenWrap/openwrap.git,39,172,C#,140102,1.0,2016114,660,master
skclusive/Skclusive.Blazor.Samples,https://github.com/skclusive/Skclusive.Blazor.Samples,git://github.com/skclusive/Skclusive.Blazor.Samples.git,52,172,C#,221158,0.7604151664513522,707507,74,master
skyteks/WarKingdoms,https://github.com/skyteks/WarKingdoms,git://github.com/skyteks/WarKingdoms.git,24,172,C#,577774,0.9682415970995416,335426,241,master
WOA-Project/Lumia-Drivers,https://github.com/WOA-Project/Lumia-Drivers,git://github.com/WOA-Project/Lumia-Drivers.git,24,171,C#,1818422,0.7354830864022376,72576,247,main
RoundBearChoi/2.5D_Platformer_Unity_URP,https://github.com/RoundBearChoi/2.5D_Platformer_Unity_URP,git://github.com/RoundBearChoi/2.5D_Platformer_Unity_URP.git,61,170,C#,679018,0.770115890413077,298835,883,clean_import
GenaSG/UnityUnetMovement,https://github.com/GenaSG/UnityUnetMovement,git://github.com/GenaSG/UnityUnetMovement.git,36,170,C#,161796,1.0,39850,70,master
microsoft/busiotools,https://github.com/microsoft/busiotools,git://github.com/microsoft/busiotools.git,101,170,C#,586062,0.5638838870133943,562733,331,master
cmacmillan/CurveDesigner,https://github.com/cmacmillan/CurveDesigner,git://github.com/cmacmillan/CurveDesigner.git,16,169,C#,851706,0.9734746983472995,377091,444,master
madskristensen/PhotoGallery,https://github.com/madskristensen/PhotoGallery,git://github.com/madskristensen/PhotoGallery.git,64,169,C#,662752,0.8566097113231527,42463,120,master
Interactml/iml-unity,https://github.com/Interactml/iml-unity,git://github.com/Interactml/iml-unity.git,11,169,C#,1757960,0.8938841847260167,1870534,552,master
withsalt/BilibiliLiveTools,https://github.com/withsalt/BilibiliLiveTools,git://github.com/withsalt/BilibiliLiveTools.git,28,169,C#,119705,1.0,118883,119,master
SFraissTU/BA_PointCloud,https://github.com/SFraissTU/BA_PointCloud,git://github.com/SFraissTU/BA_PointCloud.git,31,169,C#,249432,0.8158109946598228,216473,212,master
lightszero/CSLightStudio,https://github.com/lightszero/CSLightStudio,git://github.com/lightszero/CSLightStudio.git,88,168,C#,100731,0.932826458069545,3871477,280,master
Unity-Technologies/Kinematica_Demo,https://github.com/Unity-Technologies/Kinematica_Demo,git://github.com/Unity-Technologies/Kinematica_Demo.git,34,168,C#,817735,0.9628150797344635,314440,73,0.8/release
PowerPointLabs/PowerPointLabs,https://github.com/PowerPointLabs/PowerPointLabs,git://github.com/PowerPointLabs/PowerPointLabs.git,96,167,C#,311592,0.9999622019066154,3518563,3371,master
chexiongsheng/puerts_unity_demo,https://github.com/chexiongsheng/puerts_unity_demo,git://github.com/chexiongsheng/puerts_unity_demo.git,73,167,C#,1305753,0.7576222924580277,653203,296,master
zhongkaifu/Seq2SeqSharp,https://github.com/zhongkaifu/Seq2SeqSharp,git://github.com/zhongkaifu/Seq2SeqSharp.git,34,167,C#,447507,0.9897285215148992,11558211,523,master
huika/UMA,https://github.com/huika/UMA,git://github.com/huika/UMA.git,58,166,C#,734614,0.9832575553044222,823079,533,master
Samsung/TizenFX,https://github.com/Samsung/TizenFX,git://github.com/Samsung/TizenFX.git,259,165,C#,1357735,0.9991227075124776,40568852,8042,master
syncfusion/winforms-demos,https://github.com/syncfusion/winforms-demos,git://github.com/syncfusion/winforms-demos.git,111,165,C#,1141294,0.7314979809199073,31778142,102,master
augmentedstartups/ARCore,https://github.com/augmentedstartups/ARCore,git://github.com/augmentedstartups/ARCore.git,107,164,C#,198251,1.0,65650,67,master
microsoft/RecursiveExtractor,https://github.com/microsoft/RecursiveExtractor,git://github.com/microsoft/RecursiveExtractor.git,22,164,C#,201088,0.9177112799311264,291009,140,main
leapmotion/LeapMotionCoreAssets,https://github.com/leapmotion/LeapMotionCoreAssets,git://github.com/leapmotion/LeapMotionCoreAssets.git,80,164,C#,360048,0.9530734724811044,511830,3,develop
microsoft/sarif-sdk,https://github.com/microsoft/sarif-sdk,git://github.com/microsoft/sarif-sdk.git,92,163,C#,109359,0.8555729763455834,5534397,3287,main
Kermalis/PokemonGameEngine,https://github.com/Kermalis/PokemonGameEngine,git://github.com/Kermalis/PokemonGameEngine.git,20,163,C#,326039,0.9897558402641878,1294759,465,master
SM64-TAS-ABC/STROOP,https://github.com/SM64-TAS-ABC/STROOP,git://github.com/SM64-TAS-ABC/STROOP.git,22,162,C#,430538,0.9997828877196788,4747664,7384,Development
hcmlab/nova,https://github.com/hcmlab/nova,git://github.com/hcmlab/nova.git,31,161,C#,582172,0.8481167422083732,1947159,1639,master
libertyernie/LoopingAudioConverter,https://github.com/libertyernie/LoopingAudioConverter,git://github.com/libertyernie/LoopingAudioConverter.git,15,161,C#,132039,0.7497083279319987,161934,369,version-3.0
LexPredict/lexpredict-contraxsuite,https://github.com/LexPredict/lexpredict-contraxsuite,git://github.com/LexPredict/lexpredict-contraxsuite.git,60,161,C#,155359,0.3259711931456797,13684862,306,master
jaskie/PlayoutAutomation,https://github.com/jaskie/PlayoutAutomation,git://github.com/jaskie/PlayoutAutomation.git,38,161,C#,140850,0.6593412131548028,2040936,1360,develop
Metapyziks/SanAndreasUnity,https://github.com/Metapyziks/SanAndreasUnity,git://github.com/Metapyziks/SanAndreasUnity.git,31,160,C#,172404,0.9900551558018024,872198,331,master
zlynn1990/SpaceSim,https://github.com/zlynn1990/SpaceSim,git://github.com/zlynn1990/SpaceSim.git,20,160,C#,121594,1.0,764078,167,master
Disa-im/DisaOpenSource,https://github.com/Disa-im/DisaOpenSource,git://github.com/Disa-im/DisaOpenSource.git,31,159,C#,158316,0.9955721040256217,7366912,583,master
AitorSimona/Traverser,https://github.com/AitorSimona/Traverser,git://github.com/AitorSimona/Traverser.git,15,158,C#,2306261,0.9687031173547169,479107,802,master
mrdav30/LockstepRTSEngine,https://github.com/mrdav30/LockstepRTSEngine,git://github.com/mrdav30/LockstepRTSEngine.git,34,157,C#,126882,1.0,1437479,144,Master
xiaosu-zhu/Aurora.Music,https://github.com/xiaosu-zhu/Aurora.Music,git://github.com/xiaosu-zhu/Aurora.Music.git,21,157,C#,261013,1.0,2083931,550,master
AlexAlbala/Alter-Native,https://github.com/AlexAlbala/Alter-Native,git://github.com/AlexAlbala/Alter-Native.git,38,157,C#,510004,0.9962251866016762,19759223,493,master
Kerbalism/Kerbalism,https://github.com/Kerbalism/Kerbalism,git://github.com/Kerbalism/Kerbalism.git,96,157,C#,154983,0.994204939442394,1599804,3333,master
TonyTang1990/AssetBundleLoadManager,https://github.com/TonyTang1990/AssetBundleLoadManager,git://github.com/TonyTang1990/AssetBundleLoadManager.git,32,156,C#,365338,0.5632011228407244,1294493,188,master
rexcardan/Evil-DICOM,https://github.com/rexcardan/Evil-DICOM,git://github.com/rexcardan/Evil-DICOM.git,124,156,C#,178613,0.977050699736088,7497294,226,master
ArsenAbazian/CryptoTradingFramework,https://github.com/ArsenAbazian/CryptoTradingFramework,git://github.com/ArsenAbazian/CryptoTradingFramework.git,85,155,C#,187957,1.0,2834962,351,master
Illumina/Nirvana,https://github.com/Illumina/Nirvana,git://github.com/Illumina/Nirvana.git,37,155,C#,110137,0.9944770907682738,4499259,971,main
kowalej/BlueMuse,https://github.com/kowalej/BlueMuse,git://github.com/kowalej/BlueMuse.git,28,154,C#,906246,0.992884041753422,286593,138,master
ppy/osu-stream,https://github.com/ppy/osu-stream,git://github.com/ppy/osu-stream.git,31,154,C#,464428,0.9494527731954541,29696793,2763,master
chkr1011/HA4IoT,https://github.com/chkr1011/HA4IoT,git://github.com/chkr1011/HA4IoT.git,75,154,C#,122567,0.6136164742732577,889785,764,master
voxell-tech/GPUClothSimulationInUnity,https://github.com/voxell-tech/GPUClothSimulationInUnity,git://github.com/voxell-tech/GPUClothSimulationInUnity.git,12,154,C#,210806,0.8809908411646282,110715,66,master
GridProtectionAlliance/gsf,https://github.com/GridProtectionAlliance/gsf,git://github.com/GridProtectionAlliance/gsf.git,68,153,C#,255930,0.8007650051629973,34063162,14390,master
Unity-Technologies/Gamekit3D,https://github.com/Unity-Technologies/Gamekit3D,git://github.com/Unity-Technologies/Gamekit3D.git,53,153,C#,165718,0.7421523040817669,676739,43,master
holokit/holokitsdk,https://github.com/holokit/holokitsdk,git://github.com/holokit/holokitsdk.git,59,153,C#,120415,0.9007615480962553,717725,82,master
Brackeys/Portal-In-Unity,https://github.com/Brackeys/Portal-In-Unity,git://github.com/Brackeys/Portal-In-Unity.git,84,153,C#,175917,0.6602539504097689,732973,2,master
ValveSoftware/Moondust,https://github.com/ValveSoftware/Moondust,git://github.com/ValveSoftware/Moondust.git,31,153,C#,784622,0.972357377075381,3650356,4,master
AutoCSer/AutoCSer,https://github.com/AutoCSer/AutoCSer,git://github.com/AutoCSer/AutoCSer.git,57,153,C#,309020,0.8704527404150466,22888614,64,master
MicrosoftDocs/mslearn-developer-tools-power-platform,https://github.com/MicrosoftDocs/mslearn-developer-tools-power-platform,git://github.com/MicrosoftDocs/mslearn-developer-tools-power-platform.git,127,152,C#,495912,1.0,32307,286,master
luiges90/ZHSan,https://github.com/luiges90/ZHSan,git://github.com/luiges90/ZHSan.git,50,152,C#,2246649,0.993524740730218,10015249,1332,master
lofcz/SimplexRpgEngine,https://github.com/lofcz/SimplexRpgEngine,git://github.com/lofcz/SimplexRpgEngine.git,19,151,C#,590816,0.9947070722649993,670727,1201,master
dalenewman/Transformalize,https://github.com/dalenewman/Transformalize,git://github.com/dalenewman/Transformalize.git,33,151,C#,177959,0.9445629181783679,1423581,1024,master
rjamesnw/v8dotnet,https://github.com/rjamesnw/v8dotnet,git://github.com/rjamesnw/v8dotnet.git,39,151,C#,308512,0.8280702941472436,954563,222,master
UnityTechnologies/SpaceShooterECS,https://github.com/UnityTechnologies/SpaceShooterECS,git://github.com/UnityTechnologies/SpaceShooterECS.git,34,151,C#,111538,0.9463876720553246,170240,44,master
dereksorensen/KailashEngine,https://github.com/dereksorensen/KailashEngine,git://github.com/dereksorensen/KailashEngine.git,33,151,C#,375049,0.9038809335451565,838637,267,master
pnp/modernization,https://github.com/pnp/modernization,git://github.com/pnp/modernization.git,88,150,C#,328271,0.9052378718123333,2641275,1134,master
PaintLab/PixelFarm,https://github.com/PaintLab/PixelFarm,git://github.com/PaintLab/PixelFarm.git,19,149,C#,203174,0.9979758548264079,80352495,9652,master
DeadlyCrush/DeadlyTrade,https://github.com/DeadlyCrush/DeadlyTrade,git://github.com/DeadlyCrush/DeadlyTrade.git,17,148,C#,119556,1.0,1303868,372,master
hikalkan/presentations,https://github.com/hikalkan/presentations,git://github.com/hikalkan/presentations.git,33,148,C#,212264,0.5870853337556071,1664647,460,master
KhronosGroup/glTF-Asset-Generator,https://github.com/KhronosGroup/glTF-Asset-Generator,git://github.com/KhronosGroup/glTF-Asset-Generator.git,42,147,C#,289008,0.9673758984207922,461388,450,master
Baseflow/ExoPlayerXamarin,https://github.com/Baseflow/ExoPlayerXamarin,git://github.com/Baseflow/ExoPlayerXamarin.git,66,147,C#,104525,1.0,20631,407,develop
ravendb/book,https://github.com/ravendb/book,git://github.com/ravendb/book.git,50,147,C#,107704,0.414756446991404,5211,976,v4.0
NotCoffee418/TrinityCreator,https://github.com/NotCoffee418/TrinityCreator,git://github.com/NotCoffee418/TrinityCreator.git,88,147,C#,355237,0.9993870780896214,474484,331,master
quintesse/PlayoVR,https://github.com/quintesse/PlayoVR,git://github.com/quintesse/PlayoVR.git,37,146,C#,109215,0.9699123621824643,72048,195,master
liuxq/TestGame,https://github.com/liuxq/TestGame,git://github.com/liuxq/TestGame.git,81,145,C#,122382,0.9490025202385773,965481,116,master
PushyPixels/BreakfastWithUnity,https://github.com/PushyPixels/BreakfastWithUnity,git://github.com/PushyPixels/BreakfastWithUnity.git,73,145,C#,238919,0.5306157684316868,826719,193,master
lindexi/lindexi_gd,https://github.com/lindexi/lindexi_gd,git://github.com/lindexi/lindexi_gd.git,51,145,C#,429235,0.9463371629865999,37126216,3190,master
pjc0247/UniScript,https://github.com/pjc0247/UniScript,git://github.com/pjc0247/UniScript.git,19,144,C#,123572,0.9808728152138068,1356296,103,master
resemble-ai/resemble-unity-text-to-speech,https://github.com/resemble-ai/resemble-unity-text-to-speech,git://github.com/resemble-ai/resemble-unity-text-to-speech.git,24,143,C#,324005,0.9533930799901523,336911,112,master
Sohojoe/ActiveRagdollStyleTransfer,https://github.com/Sohojoe/ActiveRagdollStyleTransfer,git://github.com/Sohojoe/ActiveRagdollStyleTransfer.git,21,142,C#,382753,0.726392345367561,639218,108,master
Doublevil/Houhou-SRS,https://github.com/Doublevil/Houhou-SRS,git://github.com/Doublevil/Houhou-SRS.git,28,142,C#,137625,0.9957572862196109,1381903,126,master
ima-games/ATD,https://github.com/ima-games/ATD,git://github.com/ima-games/ATD.git,48,142,C#,307173,0.9958335223749679,1053560,524,master
hecomi/MMD4Mecanim-LipSync-Plugin,https://github.com/hecomi/MMD4Mecanim-LipSync-Plugin,git://github.com/hecomi/MMD4Mecanim-LipSync-Plugin.git,35,141,C#,399035,1.0,53517,62,master
pupil-labs/hmd-eyes,https://github.com/pupil-labs/hmd-eyes,git://github.com/pupil-labs/hmd-eyes.git,63,141,C#,320675,0.9054289979505259,107354,611,master
dilmerv/OculusQuestHandTrackingPhysics,https://github.com/dilmerv/OculusQuestHandTrackingPhysics,git://github.com/dilmerv/OculusQuestHandTrackingPhysics.git,23,141,C#,403552,0.9165578132171088,2855820,2,master
asheigithub/apple-juice-actionscript,https://github.com/asheigithub/apple-juice-actionscript,git://github.com/asheigithub/apple-juice-actionscript.git,22,141,C#,385711,0.7633334067956298,3325062,266,master
compomics/ThermoRawFileParser,https://github.com/compomics/ThermoRawFileParser,git://github.com/compomics/ThermoRawFileParser.git,45,140,C#,172594,0.9953859569475847,442893,565,master
Metapyziks/SourceUtils,https://github.com/Metapyziks/SourceUtils,git://github.com/Metapyziks/SourceUtils.git,19,140,C#,714491,0.4481363503606691,426555,355,master
midspace/SEToolbox,https://github.com/midspace/SEToolbox,git://github.com/midspace/SEToolbox.git,60,140,C#,157456,0.9982559005135824,3828528,534,master
netpyoung/SqlCipher4Unity3D,https://github.com/netpyoung/SqlCipher4Unity3D,git://github.com/netpyoung/SqlCipher4Unity3D.git,34,140,C#,193563,0.9574272824361145,235777,74,master
mixandjam/FFVII-TacticalMode,https://github.com/mixandjam/FFVII-TacticalMode,git://github.com/mixandjam/FFVII-TacticalMode.git,54,139,C#,377762,0.6080926125255366,138411,19,master
BlueMystical/EDHM_UI,https://github.com/BlueMystical/EDHM_UI,git://github.com/BlueMystical/EDHM_UI.git,13,138,C#,397677,0.9829123577278779,1114888,528,main
SCToolsfactory/SCJMapper-V2,https://github.com/SCToolsfactory/SCJMapper-V2,git://github.com/SCToolsfactory/SCJMapper-V2.git,30,138,C#,273820,1.0,1026989,140,master
Seuntjie900/DiceBot,https://github.com/Seuntjie900/DiceBot,git://github.com/Seuntjie900/DiceBot.git,137,137,C#,113570,1.0,958150,274,master
dotnet/symstore,https://github.com/dotnet/symstore,git://github.com/dotnet/symstore.git,50,137,C#,106211,0.5968108861519661,455162,495,main
RainbowMage/OverlayPlugin,https://github.com/RainbowMage/OverlayPlugin,git://github.com/RainbowMage/OverlayPlugin.git,180,137,C#,187187,0.7644860019592101,207587,108,master
emu-russia/psxrev,https://github.com/emu-russia/psxrev,git://github.com/emu-russia/psxrev.git,17,137,C#,1436820,0.6645318562183433,504591,665,master
ONLYOFFICE/DocSpace,https://github.com/ONLYOFFICE/DocSpace,git://github.com/ONLYOFFICE/DocSpace.git,79,137,C#,355549,0.6036587766977023,10424185,34529,master
SubnauticaModding/QModManager,https://github.com/SubnauticaModding/QModManager,git://github.com/SubnauticaModding/QModManager.git,54,136,C#,353215,0.9736969251182647,270049,1439,master
2sic/2sxc,https://github.com/2sic/2sxc,git://github.com/2sic/2sxc.git,36,136,C#,180636,0.9612855507259592,3700164,8081,master
7ark/BetterEvents-Deprecated,https://github.com/7ark/BetterEvents-Deprecated,git://github.com/7ark/BetterEvents-Deprecated.git,12,136,C#,120942,1.0,17592,25,master
NeoAxis/NeoAxisEngine,https://github.com/NeoAxis/NeoAxisEngine,git://github.com/NeoAxis/NeoAxisEngine.git,32,135,C#,941860,0.8762984656905097,49733614,232,master
